Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2021 Intense 951 trail,2021,Intense,NoModelFound,2134,CAD,"Good - Used, Mechanically Sound",M,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3851503/
2023 Specialized Stumpjumper EVO Expert,2023,Specialized,Stumpjumper,3000,USD,Excellent - Lightly Ridden,M,29,160 mm,,Carbon Fiber,rear travel,https://www.pinkbike.com/buysell/3923138/
Trek Fuel EX 9.9 (Gen5),,Trek,Fuel EX,2944,CAD,Excellent - Lightly Ridden,18.5,29,150 mm,130 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3863144/
2022 Custom Marino Mullet Hardtail PRICE DROP,2022,Marin,NoModelFound,1200,USD,"Good - Used, Mechanically Sound",L,29,120 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3908614/
2018 Giant Trance 3 XL,2018,Giant,NoModelFound,1600,USD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3902558/
2023 Niner Rip - Demo,2023,Niner,NoModelFound,2355,CAD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3915657/
2023 FUEL EX 9.8 GX/AXS (GEN 6),2023,NoManufacturer,NoModelFound,4500,USD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3835003/
2021 Transition spur size medium X01 build,2021,Transition,NoModelFound,3750,USD,"Good - Used, Mechanically Sound",M,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3694864/
"2020 27.5"" Canyon Spectral Sise M",2020,Canyon,Spectral,1300,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,150 mm,150 mm,,frame material,https://www.pinkbike.com/buysell/3516294/
2020 Stumpjumper Downieville,2020,Evil,NoModelFound,2250,USD,"Good - Used, Mechanically Sound",L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3895488/
Giant Trance X Advanced Pro 29 3,,Giant,Trance X,3000,USD,New - Unridden/With Tags,L,29,,,Carbon Fiber,year,https://www.pinkbike.com/buysell/3906113/
2022 Mondraker Raze Carbon R Size Large,2022,Mondraker,NoModelFound,4499,USD,New - Unridden/With Tags,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3732666/
2018 Pivot 429 Trail Small factory x01,2018,Pivot,NoModelFound,2000,USD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3923025/
2023 Kona Process 134 27.5,2023,Kona,NoModelFound,2222,USD,Excellent - Lightly Ridden,M,27.5 / 650B,140 mm,80 mm,Aluminium,model,https://www.pinkbike.com/buysell/3923020/
Santa Cruz 5010 R-Kit Size Medium,5010,Santa Cruz,5010,3399,USD,New - Unridden/With Tags,M,,140 mm,130 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3701985/
2023 Stumpjumper Evo Comp Alloy S4,2023,NoManufacturer,NoModelFound,3100,USD,New - Unridden/With Tags,L,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3917273/
2024 Stumpjumper Pro T-Type,2024,NoManufacturer,NoModelFound,4416,CAD,Excellent - Lightly Ridden,XL,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3915450/
2020 Tallboy C,2020,NoManufacturer,NoModelFound,2900,USD,"Good - Used, Mechanically Sound",L,29,120 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3906168/
"2022 Stumpjumper Expert Carbon 29"" S4 Large",2022,NoManufacturer,NoModelFound,4320,USD,New - Unridden/With Tags,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3859578/
2019 Yeti SB100 TURQ series Medium Ibis carbon wheels,2019,Yeti,NoModelFound,2850,USD,Excellent - Lightly Ridden,M,29,120 mm,100 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3711580/
2019 Stumpjumper Carbon Comp,2019,NoManufacturer,NoModelFound,2150,USD,"Good - Used, Mechanically Sound",M,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922892/
2020 Clean Stumpjumper,2020,NoManufacturer,NoModelFound,1800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3922871/
2023 Juliana (Santa Cruz) Furtado MX23 Aquamarine GX Eagle,2023,Ari,NoModelFound,4200,USD,Excellent - Lightly Ridden,S,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3904580/
2023 Giant Trance Advanced Pro 29 1 - Small,2023,Giant,NoModelFound,3312,CAD,Excellent - Lightly Ridden,S,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3722411/
2022 Santa Cruz Joplin AL D-build,2022,Santa Cruz,NoModelFound,2899,USD,New - Unridden/With Tags,M,29,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3873376/
2023 Giant Trance Advanced Pro 2 29 (Fox Live-Valve),2023,Giant,NoModelFound,3599,USD,New - Unridden/With Tags,,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3773905/
2023 GIANT TRANCE X ADVANCED PRO 29 3,2023,Giant,Trance X,2899,USD,New - Unridden/With Tags,,29,150 mm,135 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3774367/
2023 GIANT TRANCE X ADVANCED PRO 29 2,2023,Giant,Trance X,3699,USD,New - Unridden/With Tags,,29,150 mm,135 mm,Carbon Fiber,frame size,https://www.pinkbike.com/buysell/3774428/
2022 Specialized Turbo Levo SL Expert Carbon XL,2022,Specialized,Turbo Levo Electric,5700,USD,Excellent - Lightly Ridden,XL,29,150 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3922803/
2018 Pivot Mach 429 27.5+,2018,Pivot,NoModelFound,1840,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3866848/
"2022 Transition Sentinal Carbon GX , Large",2022,Transition,NoModelFound,4200,USD,New - Unridden/With Tags,L,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3911039/
2023 Kona Process 134 CR29 (L),2023,Kona,NoModelFound,2750,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3771915/
2022 Yeti SB115 T4 Build - Brand New Wheels!!,2022,Yeti,NoModelFound,4125,USD,Excellent - Lightly Ridden,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3833529/
2022 Stumpjumper Evo S4 + Extras,2022,NoManufacturer,NoModelFound,3700,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3912318/
2024 Stooge Dirt Tracker,2024,NoManufacturer,NoModelFound,1214,CAD,New - Unridden/With Tags,L,29,0 mm (Rigid),0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3922721/
2018 Rocky Mountain Instinst B.C. C-90 Large,2018,Rocky Mountain,NoModelFound,2000,USD,Excellent - Lightly Ridden,L,29,160 mm,155 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3530832/
2024 Marin San Quentin 3 Medium 29”,2024,Marin,NoModelFound,1104,CAD,Excellent - Lightly Ridden,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3921718/
2024 Marin Rift Zone XR,2024,Ari,NoModelFound,2134,CAD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3818973/
2020 SPECIALIZED STUMJUMPER SWORKS 29ER,2020,Specialized,NoModelFound,3500,USD,Excellent - Lightly Ridden,S,29,150 mm,,Carbon Fiber,model,https://www.pinkbike.com/buysell/3919273/
2020 Hightower 2 C (S-kit) size large,2020,NoManufacturer,NoModelFound,2600,USD,"Good - Used, Mechanically Sound",L,29,140 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3918851/
2022 Trek Fuel 9.7 Medium Large,2022,Trek,NoModelFound,2800,USD,Excellent - Lightly Ridden,M,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3807738/
2024 NEW Pivot Trail Team XTR/Reynolds build,2024,Pivot,NoModelFound,7000,USD,New - Unridden/With Tags,M,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3916826/
2019 Specialized Stump Expert plusieurs pièces neuves,2019,Specialized,NoModelFound,2576,CAD,Excellent - Lightly Ridden,L,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3598034/
5 BIKE BIKE STAND,,NoManufacturer,NoModelFound,20,USD,"Good - Used, Mechanically Sound",,,,,Aluminium,year,https://www.pinkbike.com/buysell/3883736/
2023 Santa Cruz Nomad CC LG,2023,Santa Cruz,Nomad,4500,USD,"Good - Used, Mechanically Sound",L,,170 mm,170 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3916191/
2023 transiton smuggler xo t type,2023,NoManufacturer,NoModelFound,4268,CAD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3906319/
2021 Marin Hawk Hill 2,2021,Ari,NoModelFound,1675,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3922607/
XL Moots Womble Loaded With Rad Components,,NoManufacturer,NoModelFound,7999,USD,Excellent - Lightly Ridden,XL,29,140 mm,0 mm (Hardtail),Titanium,year,https://www.pinkbike.com/buysell/3922570/
2018 Giant Trance 2,2018,Giant,NoModelFound,1400,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3913783/
"2024 Ibis Ripley AF, SLX/XT, Carbon bars, **NEW**",2024,Ibis,Ripley,3499,USD,New - Unridden/With Tags,,29,130 mm,120 mm,Aluminium,frame size,https://www.pinkbike.com/buysell/3877913/
2017 Stumpjumper/Rhyme Comp 6Fattie,2017,NoManufacturer,NoModelFound,1500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3898579/
2022 Stumpjumper Evo Alloy Elite S4/Lg,2022,NoManufacturer,NoModelFound,3600,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3902810/
2023 Neuron:ON 9.0,2023,NoManufacturer,NoModelFound,1325,CAD,Excellent - Lightly Ridden,XL,29,150 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3921497/
Ibis Mojo SL Carbon Fiber Full Suspension small,,Ibis,Mojo,1400,USD,"Good - Used, Mechanically Sound",S,26,140 mm,140 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3922485/
"2023 Fluid VLT A1 Large 29"" 720WH",2023,NoManufacturer,NoModelFound,3999,USD,New - Unridden/With Tags,L,29,140 mm,130 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3910180/
2019 Rocky Mountain Instinct,2019,Rocky Mountain,Instinct,2576,CAD,Excellent - Lightly Ridden,L,29,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3908314/
2019 Rocky Mountain Altitude,2019,Rocky Mountain,Altitude,2576,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,,,Carbon Fiber,front travel,https://www.pinkbike.com/buysell/3908317/
2022 Stumpjumper Comp S1,2022,NoManufacturer,NoModelFound,3091,CAD,Excellent - Lightly Ridden,XS,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3694147/
2023 XXL Santa Cruz Tall Boy S Carbon,2023,Santa Cruz,NoModelFound,2500,USD,Excellent - Lightly Ridden,XXL,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3900994/
"2023 YT IZZO CUSTOM BUILD (We Are One, AXS)",2023,YT,NoModelFound,2800,USD,"Good - Used, Mechanically Sound",M,29,140 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3889285/
2024 Specialized Stumpjumper Evo S4,2024,Specialized,Stumpjumper,4490,CAD,Excellent - Lightly Ridden,M,,160 mm,150 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3915600/
2024 Specialized Stumpjumper Evo S6,2024,Specialized,Stumpjumper,4490,CAD,Excellent - Lightly Ridden,L,,160 mm,150 mm,Carbon Fiber,wheel size,https://www.pinkbike.com/buysell/3915602/
2016 Juliana Fortado CC Women’s MB - Medium,2016,Juliana,NoModelFound,3500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3922409/
Kona Honzo CR Trail,,Kona,Honzo,2800,USD,Excellent - Lightly Ridden,M,29,140 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3893729/
2021 Vitus Mythique 29 VRS Mountain Bike Burnt Red L,2021,YT,NoModelFound,1325,CAD,Excellent - Lightly Ridden,L,29,130 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3922367/
Fuji 19” Frame Mountain Bike,,NoManufacturer,NoModelFound,1000,USD,Excellent - Lightly Ridden,19,29,130 mm,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3917723/
"2020 Pole Taival Large, Custom Build",2020,Pole,NoModelFound,2650,USD,Excellent - Lightly Ridden,L,29,150 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3918743/
2024 KONA  Process 134  Dream build,2024,Kona,NoModelFound,3800,USD,Excellent - Lightly Ridden,S,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3917810/
2020 Sale Sale RUSTLER CARBON SLX  Small,2020,NoManufacturer,NoModelFound,3937,CAD,New - Unridden/With Tags,S,27.5 / 650B,150 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3103872/
2018 Marin Hawk Hill,2018,Ari,NoModelFound,1398,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3922267/
2021 Super Fun Optic C2,2021,NoManufacturer,NoModelFound,2282,CAD,"Good - Used, Mechanically Sound",L,29,140 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3900545/
2012 Giant Trance 3,2012,Giant,NoModelFound,300,USD,"Good - Used, Mechanically Sound",XL,26,,,Aluminium,model,https://www.pinkbike.com/buysell/3917330/
2023 Pull suspension carbon fiber bike,2023,NoManufacturer,NoModelFound,2000,USD,"Good - Used, Mechanically Sound",15,26,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922218/
2023 Kona 134 DL with upgraded wheels!,2023,Kona,NoModelFound,1789,USD,Excellent - Lightly Ridden,M,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3917389/
Medium 21-speed Schwinn MTB Hardtail,,NoManufacturer,NoModelFound,150,USD,Excellent - Lightly Ridden,M,24,,0 mm (Hardtail),Aluminium,year,https://www.pinkbike.com/buysell/3922193/
2017 Kona Explosif Medium,2017,Kona,NoModelFound,950,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3906601/
2021 Specialized Stump Jumper M,2021,Specialized,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,29,140 mm,160 mm,Aluminium,model,https://www.pinkbike.com/buysell/3914642/
2024 Hightower XO AXS Size: Med Color: Matte Cardinal Red,2024,NoManufacturer,NoModelFound,5200,USD,Excellent - Lightly Ridden,M,29,150 mm,145 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3907890/
2020 Kona Process 134 DELUXE,2020,Kona,NoModelFound,2300,USD,Excellent - Lightly Ridden,M,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3920464/
2024 Santacruz Blur CC TR XX SL Reserve Carbon Wheels Large,2024,NoManufacturer,NoModelFound,9039,USD,New - Unridden/With Tags,L,29,120 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3911994/
2022 Status 140,2022,NoManufacturer,NoModelFound,2800,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3805203/
2021 YT Jeffsey,2021,YT,NoModelFound,2750,USD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3839398/
2024 Esker Japhy - Large,2024,NoManufacturer,NoModelFound,2500,USD,Excellent - Lightly Ridden,L,29,120 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3922034/
2023 KONA Process 134 DL size Small,2023,Kona,NoModelFound,2799,USD,New - Unridden/With Tags,S,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3733469/
2023 New Kona Process 134 DL 29 size Medium,2023,Kona,NoModelFound,2799,USD,New - Unridden/With Tags,M,29,140 mm,135 mm,Aluminium,model,https://www.pinkbike.com/buysell/3800948/
2017 Jeffsy CF Pro,2017,NoManufacturer,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,29,150 mm,140 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3922029/
"2022 Marin Rift Zone 3 - 29"" - Medium Size",2022,Ari,NoModelFound,1300,USD,"Good - Used, Mechanically Sound",M,29,140 mm,120 mm,Aluminium,model,https://www.pinkbike.com/buysell/3789092/
2020 Custom XL Ragley Marley Trail Bike,2020,NoManufacturer,NoModelFound,1700,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,130 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3183864/
2022 Yeti Sb115 C2 large,2022,Yeti,NoModelFound,4100,USD,New - Unridden/With Tags,L,29,130 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3853683/
2023 Ragley Marley 2.0 With Upgrades,2023,NoManufacturer,NoModelFound,1500,USD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3921987/
2020 Marin Riftzone Carbon 2,2020,Ari,NoModelFound,2800,USD,Excellent - Lightly Ridden,M,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3781666/
"2020 Spot Rollik 150 Small 27.5""",2020,NoManufacturer,NoModelFound,3500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,150 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921963/
2021 NS Eccentric Evo 27.5 (L)/ 150mm Lyrik /Custom build,2021,NoManufacturer,NoModelFound,1200,USD,Excellent - Lightly Ridden,L,27.5 / 650B,150 mm,0 mm (Hardtail),Aluminium,manufacturer,https://www.pinkbike.com/buysell/3921946/
2016 Giant Trance 27.5 1,2016,Giant,NoModelFound,999,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,140 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3864068/
2017 Diamondback clutch 2 XS,2017,Diamondback,NoModelFound,1300,USD,"Good - Used, Mechanically Sound",XS,27.5 / 650B,150 mm,130 mm,Aluminium,model,https://www.pinkbike.com/buysell/3915383/
2018 Yeti SB5,2018,Yeti,NoModelFound,2700,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3921883/
2022 Mondraker Raze Carbon R trail / XC Bike,2022,Mondraker,NoModelFound,3300,USD,Excellent - Lightly Ridden,L,29,150 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3921837/
2016 Jamis Dragonslayer,2016,Jamis,NoModelFound,750,USD,Excellent - Lightly Ridden,21,26,120 mm,0 mm (Hardtail),Steel,model,https://www.pinkbike.com/buysell/3826515/
2019 Transition Throttle 27.5,2019,Transition,Throttle Electric,2800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,0 mm (Hardtail),Carbon Fiber,model,https://www.pinkbike.com/buysell/3805076/
2019 Guerilla Gravity Trail Pistol Size 3 (Large),2019,NoManufacturer,NoModelFound,2800,USD,"Good - Used, Mechanically Sound",L,29,130 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3904034/
2021 TRANSITION SPUR XO1 medium,2021,Transition,NoModelFound,3250,USD,"Good - Used, Mechanically Sound",M,29,120 mm,120 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3918859/
2020 Wreckoning LB / X01 Eagle,2020,NoManufacturer,NoModelFound,1500,USD,Excellent - Lightly Ridden,L,,160 mm,160 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921732/
2023 Stumpjumper Evo Expert RS - S5/Xl,2023,NoManufacturer,NoModelFound,3299,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3896061/
2022 Spot Ryve 115,2022,NoManufacturer,NoModelFound,4200,USD,"Good - Used, Mechanically Sound",L,29,130 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3921684/
2023 Digit Datum Founders Edition w/ XXsl AXS Transmission,2023,NoManufacturer,NoModelFound,9845,USD,New - Unridden/With Tags,,,160 mm,140 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3634138/
2020 Evil Calling Dual Slalom build,2020,Evil,NoModelFound,1700,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,130 mm,130 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3884643/
Specialized Stumpjumper 29r medium,,Specialized,Stumpjumper,1999,USD,New - Unridden/With Tags,M,29,130 mm,130 mm,Aluminium,year,https://www.pinkbike.com/buysell/3770464/
2023 Torrent S2 HT Med,2023,NoManufacturer,NoModelFound,1900,USD,New - Unridden/With Tags,M,29,150 mm,0 mm (Hardtail),Steel,manufacturer,https://www.pinkbike.com/buysell/3921532/
Chromag Stylus,,Chromag,Stylus,1400,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,0 mm (Hardtail),Chromoly,year,https://www.pinkbike.com/buysell/3921529/
2021 Jeffsy 29 CORE 2 Black Magic M,2021,NoManufacturer,NoModelFound,2400,USD,Excellent - Lightly Ridden,M,29,150 mm,145 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3917420/
Pivot Cycles Shadowcat Danger Fruit,,Pivot,LES,6799,USD,New - Unridden/With Tags,M,27.5 / 650B,160 mm,140 mm,Carbon Fiber,year,https://www.pinkbike.com/buysell/3778295/
Ibis Tranny 26b Singlespeed Chris King Carbon Wheels,,Ibis,NoModelFound,1250,USD,Excellent - Lightly Ridden,L,26,140 mm,0 mm (Hardtail),Carbon Fiber,year,https://www.pinkbike.com/buysell/3595043/
2022 Brand New Orbea Occum H20 S,2022,Orbea,NoModelFound,2500,USD,New - Unridden/With Tags,S,29,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897342/
2022 Orbea Occum H30 S,2022,Orbea,NoModelFound,2400,USD,New - Unridden/With Tags,S,29,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897346/
2023 Orbea Occum M30 S,2023,Orbea,NoModelFound,3200,USD,New - Unridden/With Tags,S,29,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897356/
2023 Brand New Orbea Occum H30 L,2023,Orbea,NoModelFound,2700,USD,New - Unridden/With Tags,L,29,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897368/
2023 Orbea Occum H20 L,2023,Orbea,NoModelFound,2700,USD,New - Unridden/With Tags,L,29,140 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897381/
2023 Brand new Pivot Trail 421 M,2023,Pivot,NoModelFound,5700,USD,New - Unridden/With Tags,M,29,150 mm,140 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3897462/
2021 Guerilla Gravity Trail Pistol,2021,NoManufacturer,NoModelFound,2100,USD,Excellent - Lightly Ridden,L,29,140 mm,120 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3796033/
2023 Specialized Stumpy EVO Alloy size S4,2023,Specialized,NoModelFound,3000,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Aluminium,model,https://www.pinkbike.com/buysell/3919099/
2019 KHS 4 Season 500 Fat Tire Bike,2019,KHS,NoModelFound,750,USD,"Good - Used, Mechanically Sound",19,26,150 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3894051/
2016 Trek Stache 7 29+ Medium,2016,Trek,NoModelFound,775,USD,Excellent - Lightly Ridden,M,29,120 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3921383/
2022 Canyon Spectral CF7 w/ WAO & OneUP,2022,WAO,NoModelFound,2488,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3900872/
2023 Canyon Stoic 2,2023,Canyon,NoModelFound,499,USD,Excellent - Lightly Ridden,S,27.5 / 650B,140 mm,0 mm (Hardtail),Aluminium,model,https://www.pinkbike.com/buysell/3901182/
2022 Guerrilla Gravity Gnarvana Size 3,2022,Guerrilla Gravity,NoModelFound,3000,USD,"Good - Used, Mechanically Sound",L,29,180 mm,160 mm,Carbon Fiber,model,https://www.pinkbike.com/buysell/3919962/
2023 Bold Linkin 135 Ultimate,2023,NoManufacturer,NoModelFound,5500,USD,Excellent - Lightly Ridden,L,29,140 mm,135 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3431070/
2018 Medium Stumpjumper Expert Carbon customized,2018,NoManufacturer,NoModelFound,1800,USD,"Good - Used, Mechanically Sound",M,29,150 mm,135 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3880224/
2016 Cove Hustler 650B,2016,NoManufacturer,NoModelFound,1472,CAD,"Good - Used, Mechanically Sound",17.5,27.5 / 650B,150 mm,150 mm,Aluminium,manufacturer,https://www.pinkbike.com/buysell/3848598/
2018 Giant trance 3 sz large - lots of upgrades,2018,Giant,NoModelFound,1472,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,140 mm,Aluminium,model,https://www.pinkbike.com/buysell/3921257/
1996 Specialized RockerHopper 24,1996,Specialized,NoModelFound,200,USD,"Good - Used, Mechanically Sound",S,24,0 mm (Rigid),0 mm (Hardtail),Chromoly,model,https://www.pinkbike.com/buysell/3904172/
2021 S-WORKS Stumpjumper,2021,NoManufacturer,NoModelFound,4750,USD,Excellent - Lightly Ridden,XL,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3863005/
2023 S Works Stumpjumper S4 (Large),2023,NoManufacturer,NoModelFound,4000,USD,Excellent - Lightly Ridden,L,29,140 mm,130 mm,Carbon Fiber,manufacturer,https://www.pinkbike.com/buysell/3916607/
2023 Jamis Komodo,2023,Jamis,Komodo,1233,CAD,Excellent - Lightly Ridden,17,29,,0 mm (Hardtail),Aluminium,front travel,https://www.pinkbike.com/buysell/3921184/
